gene,rna_rep1,rna_rep2
Pdxp,0.433070866141732,0.382978723404255
Pdzd4,0,0
Pdzrn3,0.76,0.0434782608695652
Pea15a,0.894736842105263,0
Peak1,0.236363636363636,0.386904761904762
Pecam1,0.635568513119534,0.655555555555556
Pecr,0.214285714285714,0
Pef1,0.617647058823529,0.555555555555556
Peg10,0.441558441558442,0.445255474452555
Peg3,0.333333333333333,0.330827067669173
Peli1,0.2,0.361111111111111
Peli2,0.541666666666667,0.818181818181818
Pelo,0.55,0.634146341463415
Pelp1,0.490523968784838,0.513692162417375
Pepd,0.520912547528517,0.581939799331104
Per1,0.622222222222222,0.603448275862069
Per3,0,0.769230769230769
Pes1,0.514606741573034,0.383408071748879
Pex1,0.356164383561644,0.504545454545455
Pex10,0.411764705882353,0.695652173913043
Pex12,0.452830188679245,0.448717948717949
Pex13,0.519607843137255,0.785714285714286
Pex14,0.44047619047619,0.36734693877551
Pex19,0.4,0.4
Pex26,0.204081632653061,0.831683168316832
Pex3,0.447619047619048,0.318518518518519
Pex5,0.490196078431373,0.506172839506173
Pex6,0.344827586206897,0.426829268292683
Pex7,0.305555555555556,0.333333333333333
Pfas,0.555090655509066,0.576306620209059
Pfdn1,0.599118942731278,0.537037037037037
Pfdn4,0.513888888888889,0.677215189873418
Pfdn6,0.422077922077922,0.180904522613065
Pfkfb3,0.266666666666667,0
Pfkl,0.52662037037037,0.567594433399602
Pfkm,0.216666666666667,0.39344262295082
Pfkp,0.550122249388753,0.534065934065934
Pgam5,0.447552447552448,0.528776978417266
Pgap1,0.591397849462366,0.206185567010309
Pgap3,0.424242424242424,0.272727272727273
Pgbd5,0.379310344827586,0.92
Pgc,0.5,0.4
Pgd,0.402002861230329,0.402985074626866
Pgghg,0.512987012987013,0.673076923076923
Pggt1b,0.608695652173913,0.592592592592593
Pgm1,0.544827586206897,0.6875
Pgm2,0.69009009009009,0.551797040169133
Pgm3,0.632768361581921,0.767955801104972
Pgpep1,0.782608695652174,0.633333333333333
Pgs1,0.514084507042254,0.337979094076655
Phactr2,0.142857142857143,0.166666666666667
Phactr4,0.56,0.48780487804878
Phax,0.566844919786096,0.513333333333333
Phb,0.484916201117318,0.440460947503201
Phb2,0.433673469387755,0.474137931034483
Phc1,0.435401831129196,0.394877267876201
Phc2,0.517241379310345,0.212121212121212
Pheta1,0.7,0
Phf12,0.456375838926175,0.52317880794702
Phf13,0.654929577464789,0.336065573770492
Phf14,0.457142857142857,0.514450867052023
Phf19,0.823529411764706,0.414634146341463
Phf2,0.6,0.322033898305085
Phf20,0.548387096774194,0.650406504065041
Phf20l1,0.1875,0.258064516129032
Phf21a,0.458333333333333,0.487179487179487
Phf3,0.571428571428571,0.6
Phf6,0,0
Phf8,0,0
Phgdh,0.553133514986376,0.504651162790698
Phip,0.495934959349593,0.405882352941176
Phka1,0,0
Phka2,0,0
Phkb,0.4609375,0.422077922077922
Phldb1,0.297297297297297,0.422222222222222
Phldb2,0.448275862068966,0.5
Phlpp1,0.680851063829787,0.803030303030303
Phlpp2,0.457831325301205,0.289156626506024
Phospho1,0.333333333333333,0.673076923076923
Phospho2,0.647887323943662,0.484848484848485
Phrf1,0.485507246376812,0.577777777777778
Phtf2,0.504761904761905,0.359116022099448
Phyh,0.202346041055718,0.284574468085106
Phyhd1,0.958333333333333,1
Pi4k2a,0.375886524822695,0.648148148148148
Pi4k2b,0.701754385964912,0.75
Pi4ka,0.477941176470588,0.443729903536977
Pias2,0.461538461538462,0.320388349514563
Pias4,0.409090909090909,0.0526315789473684
Pibf1,0.619047619047619,0.80188679245283
Picalm,0.459459459459459,0.591093117408907
Pick1,0.614754098360656,0.752066115702479
Pid1,0.272727272727273,0
Pidd1,0.524390243902439,0.594285714285714
Piezo1,0.619699042407661,0.594405594405594
Pif1,0.444444444444444,0.61864406779661
Piga,0,0
Pigb,0.183333333333333,0.53125
Pigf,0.232142857142857,0.392857142857143
Pigg,0.5,0.160493827160494
Pigh,0.619047619047619,0.166666666666667
Pigk,0.485294117647059,0.666666666666667
Pigl,0.590308370044053,0.701960784313725
Pigm,0.458333333333333,0.222222222222222
Pign,0.297297297297297,0.698412698412698
Pigo,0.533333333333333,0.613026819923372
Pigs,0.469214437367304,0.438297872340426
Pigt,0.433447098976109,0.35195530726257
Pigv,0.740384615384615,0.513513513513513
Pigyl,0.756756756756757,0.305555555555556
Pih1d1,0.540453074433657,0.4625
Pik3c2a,0.25,0.546666666666667
Pik3c2b,0.6,0.527272727272727
Pik3c3,0.516556291390728,0.553398058252427
Pik3ca,0.543478260869565,0.27027027027027
Pik3cb,0.565217391304348,0.509090909090909
Pik3cd,0.254545454545455,0.274509803921569
Pik3r1,0.235294117647059,0.791666666666667
Pik3r2,0.637096774193548,0.753731343283582
Pik3r4,0.489112227805695,0.549242424242424
Pikfyve,0.391608391608392,0.522988505747126
Pim1,0.651851851851852,0.824074074074074
Pinx1,0.0526315789473684,0
Pip4k2a,0.48,0.653846153846154
Pip4k2b,0.366197183098592,0.488372093023256
Pip4k2c,0.473684210526316,0.316666666666667
Pip4p1,0.625,0.380434782608696
Pip4p2,0.586206896551724,0.0869565217391304
Pip5k1a,0.388888888888889,1
Pip5k1b,0.348837209302326,0.623188405797101
Pip5k1c,0.425925925925926,0.597014925373134
Pipox,0.353846153846154,0.63768115942029
Pir,0,0
Pisd,0,0.08
Pithd1,0.447368421052632,0.2
Pitpna,0.567567567567568,0.578947368421053
Pitpnb,0.550724637681159,0.694117647058824
Pitpnc1,0.214285714285714,0.0526315789473684
Pitpnm1,0.941176470588235,0
Pitpnm2,0.695652173913043,0.56
Pitrm1,0.494296577946768,0.56198347107438
Pitx2,0.363636363636364,0.475609756097561
Piwil2,0.227272727272727,0
Pja1,0,0
Pja2,0.528301886792453,0.262068965517241
Pkd1,0.531645569620253,0.918032786885246
Pkd1l2,0.782051282051282,1
Pkd2,0.64327485380117,0.325153374233129
Pkhd1,0.024390243902439,0.0645161290322581
Pkig,0.30952380952381,0.61
Pkn1,0.642857142857143,0.91578947368421
Pkn2,0.422360248447205,0.36328125
Pkn3,0.75,0.454545454545455
Pknox1,0.584905660377358,0.568627450980392
Pkp2,0.648148148148148,0.661375661375661
Pkp3,0.2,0.403846153846154
Pkp4,0.519685039370079,0.484615384615385
Pla2g10,0.761904761904762,0
Pla2g12a,0.290322580645161,0.481481481481481
Pla2g1b,0.850574712643678,1
Pla2g4e,1,1
Pla2g6,0.466666666666667,0.566666666666667
Plaa,0.472543352601156,0.55005382131324
Plaat3,0.730769230769231,0.743589743589744
Plag1,0.571428571428571,0.372093023255814
Plagl1,0.158590308370044,0.252525252525253
Platr25,0.443298969072165,0.225806451612903
Plbd2,0.566666666666667,0.50561797752809
Plcb3,0.413489736070381,0.635350318471338
Plcb4,0.522727272727273,0.604347826086956
Plcd3,0.468354430379747,0.704545454545455
Plce1,0.263157894736842,0.4
Plcg1,0.514492753623188,0.647058823529412
Plcg2,0.770833333333333,0.808463251670379
Plcl2,0.6875,0.708333333333333
Pld1,0.764705882352941,1
Pld3,0.475862068965517,0.402948402948403
Plec,0.564705882352941,0.622137404580153
Plekha1,0.493670886075949,0.657142857142857
Plekha2,0.62962962962963,0.419354838709677
Plekha3,0.333333333333333,0.526315789473684
Plekha4,0.532710280373832,0.116666666666667
Plekha5,0.529069767441861,0.666666666666667
Plekha6,0.416666666666667,0.372093023255814
Plekha7,0.36734693877551,0.318257956448911
Plekha8,0.5,0.295081967213115
Plekhb2,0.384615384615385,0.133333333333333
Plekhf2,0.346153846153846,0.339080459770115
Plekhg1,0.445652173913043,0.453551912568306
Plekhg2,0.735849056603774,0.6
Plekhg3,0.518324607329843,0.481617647058824
Plekhg5,0.466876971608833,0.38135593220339
Plekhh1,0.665540540540541,0.677655677655678
Plekhh2,0.176470588235294,0
Plekhh3,0.162790697674419,0.833333333333333
Plekhm1,0.47565543071161,0.447876447876448
Plekhm2,0.405405405405405,0.4
Plekhm3,0.568181818181818,0.463917525773196
Plekhn1,0.447368421052632,0.825
Plin2,0.448275862068966,0.357142857142857
Plin3,0.604651162790698,0.559278350515464
Plk1,0.476274165202109,0.523550724637681
Plk3,0.291666666666667,0.875
Plk4,0.435233160621762,0.536290322580645
Plk5,0.791666666666667,0
Plod1,0.261904761904762,0
Plod2,0.423529411764706,0.408163265306122
Plod3,0.55,0.612765957446809
Plpbp,0.377358490566038,0.61864406779661
Plpp1,0.528455284552846,0.411347517730496
Plpp3,0.453125,0.726027397260274
Plpp5,0.925,0.69811320754717
Plrg1,0.314814814814815,0.523809523809524
Pls1,0.594594594594595,0.916666666666667
Pls3,0,0.0166666666666667
Plscr1,0.47008547008547,0.58433734939759
Plscr3,0.12,0.3125
Pltp,0.51984126984127,0.638176638176638
Plxdc1,0.222222222222222,0.735632183908046
Plxdc2,0.272727272727273,1
Plxna1,0.484486873508353,0.390041493775934
Plxnb1,0.697916666666667,0.699324324324324
Plxnb2,0.418367346938776,0.373333333333333
Plxnd1,0.137931034482759,0.173913043478261
Pmaip1,0.117647058823529,0.15
Pmel,0.486111111111111,0.504950495049505
Pmepa1,0.5,0.303571428571429
Pmf1,0.529166666666667,0.6625
Pml,0.549050632911392,0.597785977859779
Pmm1,0.539877300613497,0.657638136511376
Pmpcb,0.574074074074074,0.652482269503546
Pms1,0.471910112359551,0.426395939086294
Pms2,0.335164835164835,0.582352941176471
Pmvk,0.354260089686099,0.560975609756098
Pnisr,0.5,0.610921501706485
Pnkd,0.65625,0.39622641509434
Pnkp,0.53921568627451,0.354838709677419
Pnldc1,0.391304347826087,0.37037037037037
Pnma2,0.333333333333333,0.121951219512195
Pnma5,0,0
Pnn,0.462282398452611,0.363372093023256
Pnp,0.318681318681319,0.26
Pnpla2,0.579439252336449,0.436293436293436
Pnpla3,0.923076923076923,0.466666666666667
Pnpla6,0.786163522012579,0.765784114052953
Pnpla7,0.717647058823529,0.593220338983051
Pnpla8,0.570469798657718,0.586206896551724
Pnpo,0.168831168831169,0.466666666666667
Pnpt1,0.62406015037594,0.703296703296703
Pnrc1,0.371681415929204,0.467741935483871
Poc1a,0.417721518987342,0.477611940298507
Poc1b,0.333333333333333,0.216216216216216
Poc5,0.525252525252525,0.611111111111111
Podxl,0.153846153846154,0.181818181818182
Pofut2,0.63265306122449,0.264150943396226
Poglut2,0.464285714285714,0.210526315789474
Poglut3,0.671428571428571,0.415094339622642
Pogz,0.468421052631579,0.45398773006135
Pola1,0,0
Pola2,0.457729468599034,0.50761421319797
Pold1,0.416233766233766,0.404468412942989
Pold2,0.455645161290323,0.448753462603878
Pold3,0.329411764705882,0.361702127659574
Poldip2,0.522727272727273,0.857142857142857
Pole,0.318007662835249,0.315789473684211
Pole2,0.522417153996101,0.462406015037594
Polg,0.593582887700535,0.3
Polg2,0.323529411764706,0.725806451612903
Poli,0.717791411042945,0.555288461538462
Polk,0.565217391304348,0.346153846153846
Poll,0.590909090909091,0.625
Polm,0.290322580645161,0.470588235294118
Polq,0.354838709677419,0.416666666666667
Polr1a,0.441501103752759,0.514851485148515
Polr1b,0.486301369863014,0.620338983050847
Polr1e,0.522458628841608,0.476584022038567
Polr2a,0.498591549295775,0.582317073170732
Polr2b,0.397107897664071,0.451612903225806
Polr2g,0.490196078431373,0.714285714285714
Polr2h,0.454545454545455,0.517684887459807
Polr2i,0.58041958041958,0.411111111111111
Polr2m,0.5,0.518264840182648
Polr3a,0.579787234042553,0.596658711217184
Polr3b,0.611111111111111,0.50210970464135
Polr3c,0.80952380952381,0.696969696969697
Polr3d,0.775510204081633,0.633663366336634
Polr3e,0.548672566371681,0.42
Polr3g,0.426666666666667,0.438461538461538
Polr3h,0.528735632183908,0.594339622641509
Polrmt,0.529239766081871,0.533333333333333
Pom121,0.452525252525253,0.552158273381295
Pomgnt1,0.533333333333333,0.9
Pomk,0.72027972027972,0.872340425531915
Pomt1,0.748091603053435,0.705882352941177
Pomt2,0.666666666666667,0.583333333333333
Pop4,0.508474576271186,0.378571428571429
Pop5,0.365853658536585,0.375
Pop7,0.476923076923077,0.5
Por,0.45707656612529,0.460905349794239
Pot1a,0.376506024096386,0.331269349845201
Pot1b,0.317460317460317,0.325842696629214
Pou2f1,0.48936170212766,0.333333333333333
Pou2f3,0.480769230769231,0.514084507042254
Ppa2,0.39662447257384,0.388888888888889
Ppan,0.462517680339463,0.594961240310077
Ppard,0.671875,0.488888888888889
Ppargc1b,0.666666666666667,0.679245283018868
Ppat,0.513698630136986,0.442489851150203
Ppcs,0.544303797468354,0.892857142857143
Ppdpf,0.426751592356688,0.220833333333333
Ppfia1,0.509523809523809,0.379446640316206
Ppfia4,0.58,0.4
Ppfibp1,0.526515151515151,0.520161290322581
Pphln1,0.566666666666667,0.444444444444444
Ppic,0.525,0.480519480519481
Ppid,0.437540038436899,0.418897637795276
Ppie,0.638461538461538,0.75
Ppif,0.478515625,0.598949211908932
Ppig,0.541666666666667,0.758620689655172
Ppih,0.714285714285714,0.654545454545455
Ppil1,0.422077922077922,0.382198952879581
Ppil4,0.496,0.416666666666667
Ppip5k1,0.764150943396226,0.489795918367347
Ppip5k2,0.525,0.503759398496241
Ppm1d,0.333333333333333,0.354838709677419
Ppm1f,0.527638190954774,0.598684210526316
Ppm1j,0.45,0.2
Ppm1k,0.1875,0
Ppm1m,0.328571428571429,0
Ppm1n,0.91304347826087,0.454545454545455
Ppme1,0.583333333333333,0.5
Ppox,0.119047619047619,0
Ppp1cb,0.494252873563218,0.727272727272727
Ppp1r11,0.769230769230769,0.764705882352941
Ppp1r12a,0.590073529411765,0.509243697478992
Ppp1r12c,0.446564885496183,0.53125
Ppp1r13b,0.511627906976744,0.52
Ppp1r13l,0.532467532467532,0.495867768595041
Ppp1r15a,0.487394957983193,0.408163265306122
Ppp1r15b,0.56386292834891,0.422018348623853
Ppp1r18,0.444444444444444,0.578947368421053
Ppp1r21,0.556818181818182,0.551020408163265
Ppp1r35,0.404494382022472,0.666666666666667
Ppp1r37,0.41304347826087,0.342105263157895
Ppp1r3b,0.755102040816326,0.990909090909091
Ppp1r3g,0.642857142857143,1
Ppp1r7,0.538461538461538,0.631578947368421
Ppp1r8,0.464454976303318,0.540616246498599
Ppp1r9a,0.210526315789474,0.16
Ppp1r9b,0.207865168539326,0.586666666666667
Ppp2ca,0.4198606271777,0.507936507936508
Ppp2r1a,0.441935483870968,0.511258278145695
Ppp2r1b,0.212121212121212,0.585365853658537
Ppp2r2c,0.701492537313433,0.214285714285714
Ppp2r2d,0.476510067114094,0.584905660377358
Ppp2r3c,0.19047619047619,0.0769230769230769
Ppp2r5a,0.461538461538462,0.323076923076923
Ppp2r5d,0.409893992932862,0.38780487804878
Ppp2r5e,0.631578947368421,0.551724137931034
Ppp3ca,0.641791044776119,0.522388059701492
Ppp3r1,0.559139784946237,0.349206349206349
Ppp4r1,0.616368286445013,0.465940054495913
Ppp4r3a,0.378205128205128,0.527173913043478
Ppp4r3b,0.394160583941606,0.574257425742574
Ppp5c,0.506134969325153,0.506596306068602
Ppp6r1,0.521419828641371,0.306501547987616
Ppp6r3,0.5,0.541463414634146
Pprc1,0.481400437636761,0.44055522027761
Ppt1,0.592592592592593,1
Pptc7,0.342857142857143,0.391304347826087
Ppwd1,0.438356164383562,0.568965517241379
Pqbp1,0,0
Pqlc3,0.454545454545455,0.36
Prag1,0.839160839160839,0.892857142857143
Pramef12,0.861538461538462,0.791044776119403
Pramef8,0.0909090909090909,0.25
Prc1,0.555555555555556,0.561643835616438
Prcc,0.55421686746988,0.868421052631579
Prdm1,0.528301886792453,0.595744680851064
Prdm10,0.421487603305785,0.454545454545455
Prdm14,0.877862595419847,0.848232848232848
Prdm15,0.428571428571429,0.0833333333333333
Prdm2,0.436936936936937,0.246305418719212
Prdm4,0.515,0.56
Prdm5,0.704918032786885,0.614285714285714
Prdx4,0,0
Preb,0.451612903225806,0.16
Prelid3b,0.516129032258065,0.472049689440994
Prep,0.445497630331754,0.348868175765646
Prepl,0.430379746835443,0.319277108433735
Prex1,0.491017964071856,0.493670886075949
Prex2,0.1875,0
Prickle3,0,0
Prim2,0.537906137184116,0.359939759036145
Primpol,0.814432989690722,0.843601895734597
Prkaa1,0.52,0.416058394160584
Prkab1,0.507462686567164,0.842105263157895
Prkacb,0.478260869565217,0.617021276595745
Prkag1,0.576470588235294,0.40625
Prkag2,0.823529411764706,0.571428571428571
Prkar1a,0.573033707865168,0.386058981233244
Prkar2a,0.547619047619048,0.375
Prkce,0.5,0.255813953488372
Prkcg,0.404761904761905,0.40625
Prkci,0.415204678362573,0.485804416403785
Prkcsh,0.517241379310345,0.581673306772908
Prkcz,0.446601941747573,0.490384615384615
Prkd1,0.8,0.142857142857143
Prkd2,0.394736842105263,0.396551724137931
Prkd3,0.696428571428571,0.304347826086957
Prkdc,0.66852886405959,0.784287616511318
Prkra,0.578947368421053,0.285714285714286
Prkx,0,0
Prmt2,0.275,1
Prmt3,0.534782608695652,0.463104325699746
Prmt5,0.45253164556962,0.391129032258065
Prmt6,0.565573770491803,0.661016949152542
Prmt7,0.768421052631579,0.546153846153846
Prmt9,0.671052631578947,0.506024096385542
Prodh,0.4,0.818181818181818
Prom1,0.488888888888889,0.875
Prorp,0.807174887892377,0.526490066225166
Pros1,0.65,0.795081967213115
Proser1,0.472636815920398,0.484962406015038
Proser2,0.435483870967742,0.189473684210526
Proser3,0.60625,0.188524590163934
Prpf18,0.4,0.238095238095238
Prpf19,0.47448275862069,0.573065902578797
Prpf3,0.606837606837607,0.589285714285714
Prpf31,0.46,0.446022727272727
Prpf38b,0.475728155339806,0.543307086614173
Prpf39,0.536585365853659,0.647058823529412
Prpf4,0.365079365079365,0.44
Prpf40a,0.460176991150442,0.539393939393939
Prpf4b,0.420689655172414,0.478723404255319
Prpf6,0.350877192982456,0.576923076923077
Prpf8,0.524913093858633,0.481848184818482
Prph,0.64,0.745454545454545
Prps1,0,0
Prps1l3,0.290322580645161,0.557251908396947
Prps2,0,0
Prpsap1,0.603636363636364,0.550561797752809
Prpsap2,0.458015267175573,0.656716417910448
Prr11,0.515789473684211,0.700934579439252
Prr12,0.404907975460123,0.545454545454545
Prr14l,0.521885521885522,0.571428571428571
Prr5,0.525773195876289,0.534883720930233
Prrc1,0.200345423143351,0.323210412147505
Prrc2a,0.524953789279113,0.475476839237057
Prrc2b,0.534728829686013,0.576287657920311
Prrc2c,0.48397976391231,0.499549143372408
Prrg4,0.545454545454545,0.875
Prss8,0.53125,0.655172413793103
Prtg,0.708333333333333,0.48936170212766
Prune1,0.443514644351464,0.615
Prune2,0.525,1
Prx,0.385542168674699,0.229166666666667
Psap,0.457142857142857,0.506282335550628
Psat1,0.537938844847112,0.496784565916399
Psd4,0.612903225806452,0.682432432432432
Psen1,0.570093457943925,0.67741935483871
Psen2,0.166666666666667,0.769230769230769
Psip1,0.542483660130719,0.50653983353151
Psma1,0.517441860465116,0.466269841269841
Psma3,0.532863849765258,0.46969696969697
Psma7,0.494186046511628,0.367521367521368
Psmb1,0.520979020979021,0.423300970873786
Psmb4,0.510752688172043,0.444827586206897
Psmb5,0.504830917874396,0.536144578313253
Psmb6,0.382978723404255,0.511599511599512
Psmb7,0.44527736131934,0.554666666666667
Psmc1,0.582568807339449,0.484210526315789
Psmc3,0.5,0.487864077669903
Psmc3ip,0.344827586206897,0.742268041237113
Psmc4,0.470899470899471,0.17910447761194
Psmc5,0.36046511627907,0.519444444444444
Psmd1,0.509297520661157,0.50801282051282
Psmd12,0.549698795180723,0.5625
Psmd3,0.476269775187344,0.548183254344392
Psmd5,0.438818565400844,0.313807531380753
Psmd7,0.655491329479769,0.667774086378738
Psmd8,0.4875,0.58974358974359
Psmd9,0.324561403508772,0.1125
Psme1,0.486486486486487,0.529411764705882
Psme2,0.8,0.863636363636364
Psme4,0.449172576832151,0.436567164179104
Psmf1,0.538461538461538,0.560975609756098
Psmg1,0.470760233918129,0.761111111111111
Psmg2,0.419753086419753,0.636363636363636
Psmg3,0.542857142857143,0.0434782608695652
Psmg4,0.439252336448598,0.333333333333333
Psph,0.552173913043478,0.618677042801556
Psrc1,0.447735191637631,0.504149377593361
Pstk,0.6,0.478260869565217
Pstpip2,0.789473684210526,1
Ptbp2,0.8,0.449275362318841
Ptbp3,0.710526315789474,0.533333333333333
Ptcd1,0.544444444444444,0.489795918367347
Ptcd2,0.424242424242424,0.471910112359551
Ptcd3,0.553941908713693,0.4921875
Ptch1,0.503731343283582,0.492957746478873
Ptch2,0.452631578947368,0.592857142857143
Ptdss1,0.470588235294118,0.464788732394366
Ptdss2,0.511111111111111,0.326923076923077
Pten,0.826086956521739,0.605263157894737
Ptges,0.796296296296296,0.773584905660377
Ptgfrn,0.486425339366516,0.397651006711409
Ptgr1,0.895470383275261,0.934560327198364
Ptgr2,0.335,0.373983739837398
Ptk2,0.555555555555556,0.563157894736842
Ptk2b,0.133333333333333,0.333333333333333
Ptk7,0.517406962785114,0.576726342710997
Ptp4a3,0.222222222222222,0.423076923076923
Ptpa,0.517766497461929,0.65158371040724
Ptpdc1,0.192307692307692,0.375
Ptpn11,0.448275862068966,0.4375
